"is_profitable","EMA_diff","SMA_diff"
"PROFITABLE",31.970193022164494,-13.529000000000451
"PROFITABLE",26.59615792722616,2.4130000000004657
"PROFITABLE",-45.588873839732514,-108.13600000000042
"UNPROFITABLE",-52.7021655585022,-30.10899999999947
"UNPROFITABLE",-48.14845793585664,-53.02299999999968
"PROFITABLE",-48.48710194751948,-50.01099999999951
"PROFITABLE",-7.048662514696844,26.730999999999767
"UNPROFITABLE",6.463192862062897,10.952999999999975
"PROFITABLE",9.617157796233187,23.809999999999945
"PROFITABLE",39.11586915003318,22.6220000000003
"PROFITABLE",39.92662021366232,43.57499999999891
"PROFITABLE",43.560291612141555,42.27400000000034
"PROFITABLE",54.50551131902557,103.75900000000001
"UNPROFITABLE",104.78792830766088,117.86200000000099
"PROFITABLE",103.5575777062677,98.02100000000064
"PROFITABLE",101.75619994149201,93.64999999999873
"UNPROFITABLE",105.60889086122006,122.94599999999991
"UNPROFITABLE",86.01125878123912,28.311000000000604
"PROFITABLE",64.82466627556005,-30.515000000000327
"PROFITABLE",54.358545134548876,7.2609999999995125
"UNPROFITABLE",47.73408238281263,17.923999999999978
"PROFITABLE",42.99184248558413,75.88899999999921
"UNPROFITABLE",56.051143851841516,114.81800000000021
"PROFITABLE",112.53044879763092,139.128999999999
"UNPROFITABLE",70.54011519440428,-40.97099999999864
"PROFITABLE",37.1977306136032,-112.84300000000076
"UNPROFITABLE",18.6477795929477,-64.82700000000114
"PROFITABLE",24.598857425188726,33.046000000001186
"PROFITABLE",36.36106516606287,89.29100000000017
"PROFITABLE",79.03965519381018,171.36599999999908
"UNPROFITABLE",106.55026334039121,230.34800000000087
"PROFITABLE",122.74994488075754,161.79399999999896
"PROFITABLE",130.6439796309205,145.8859999999995
"PROFITABLE",164.65189117275713,185.21199999999953
"PROFITABLE",171.67809277771084,203.29600000000028
"PROFITABLE",209.4218802892119,282.10499999999956
"PROFITABLE",250.93279589608392,340.35100000000057
"PROFITABLE",304.67810303787337,496.09500000000116
"PROFITABLE",469.8831122212614,522.1799999999985
"UNPROFITABLE",337.8435993810526,116.91999999999825
"UNPROFITABLE",255.80112676631506,-113.38999999999942
"PROFITABLE",-48.017028023099556,-368.02999999999884
"UNPROFITABLE",-101.06120474617273,-339.7600000000002
"PROFITABLE",-246.22961712585493,-367.23999999999796
"PROFITABLE",-192.4993304726795,-17.459999999999127
"PROFITABLE",-54.42761225738832,157.26000000000022
"UNPROFITABLE",45.51189381244512,187.11000000000058
"PROFITABLE",67.98779668436327,164.3199999999997
"UNPROFITABLE",70.47910637811765,81.69000000000051
"PROFITABLE",25.231302616755784,-100.14999999999964
"UNPROFITABLE",-28.839210644980994,-182.72000000000116
"UNPROFITABLE",-89.22662689134995,-360.97000000000116
"PROFITABLE",-245.69303122478777,-528.8999999999996
"PROFITABLE",-273.7693845389076,-298.7999999999993
"UNPROFITABLE",-261.70404189546935,-207.41000000000167
"PROFITABLE",-274.16251430638295,-349.1800000000003
"UNPROFITABLE",-265.97292280014153,-256.0400000000009
"PROFITABLE",-161.75834580443734,-203.76499999999942
"UNPROFITABLE",-172.06573747635775,-218.44900000000052
"PROFITABLE",-288.69314880010825,-416.4999999999982
"PROFITABLE",-291.30912174554214,-303.08100000000013
"PROFITABLE",-218.92808997182692,-104.0570000000007
"PROFITABLE",-155.61338254312432,-57.659999999999854
"PROFITABLE",-105.18149480801003,121.7619999999988
"PROFITABLE",22.44721421943177,247.98999999999978
"PROFITABLE",108.53228389895776,228.62099999999919
"UNPROFITABLE",160.24835533731857,278.1800000000003
"PROFITABLE",164.97055192002335,107.84299999999894
"UNPROFITABLE",141.5554107894368,31.84400000000096
"PROFITABLE",106.69679064590309,-50.16699999999946
"PROFITABLE",89.71191961937438,13.280000000000655
"UNPROFITABLE",66.3624796885797,-38.70999999999913
"PROFITABLE",51.498392472474734,-15.390000000001237
"PROFITABLE",-190.36573159573527,-204.86899999999878
"PROFITABLE",-177.05068948741973,-117.13299999999981
"UNPROFITABLE",-90.92770851185378,-31.523000000001048
"PROFITABLE",-129.71573798443387,-179.58199999999943
"UNPROFITABLE",-128.16760380544656,-121.20099999999911
"UNPROFITABLE",-106.96374701869445,-14.218000000000757
"PROFITABLE",-59.85111763833811,12.40899999999965
"UNPROFITABLE",-20.086450650457664,43.98500000000058
"PROFITABLE",4.154722195080467,113.23999999999978
"UNPROFITABLE",30.992772705065363,151.76400000000012
"PROFITABLE",59.92433544719279,99.09999999999854
"UNPROFITABLE",69.75445627497538,113.99000000000069
"PROFITABLE",84.77328240679708,152.35799999999836
"UNPROFITABLE",105.92486742374422,201.10700000000088
"UNPROFITABLE",116.1821839778786,91.32099999999991
"PROFITABLE",111.08032315542641,51.663000000000466
"PROFITABLE",112.27710888916954,108.496000000001
"UNPROFITABLE",85.73956392472064,22.342999999998938
"UNPROFITABLE",78.62552626365687,81.29800000000068
"UNPROFITABLE",71.08956716823195,101.24099999999999
"UNPROFITABLE",26.59484438915024,-19.661000000000058
"PROFITABLE",-5.567104169245795,-73.10300000000097
"UNPROFITABLE",-23.098903411202627,-101.99199999999837
"UNPROFITABLE",-36.78946642734627,-98.39700000000266
"UNPROFITABLE",-54.6053816223739,-134.77699999999822
"UNPROFITABLE",-82.46977400654578,-98.38500000000022
"PROFITABLE",-87.07526964171848,-107.79999999999927
"UNPROFITABLE",-87.2923807868774,-101.29500000000007
"UNPROFITABLE",-87.31829270746312,-77.45899999999983
"PROFITABLE",-55.16427615874363,-137.03499999999985
"PROFITABLE",-85.26082903336646,-117.89699999999993
"UNPROFITABLE",-84.17186075787322,-76.20400000000063
"UNPROFITABLE",-59.708782821386194,-17.718000000000757
"UNPROFITABLE",-50.79620998786959,-18.74200000000019
"PROFITABLE",-50.54257976401095,-83.13799999999992
"PROFITABLE",12.549869234269863,57.983000000000175
"PROFITABLE",-6.314143877702918,-27.949999999999818
"PROFITABLE",-3.9252086272117594,6.824999999999818
"UNPROFITABLE",15.129223976825415,59.68999999999869
"UNPROFITABLE",50.976398406540284,102.45799999999963
"PROFITABLE",78.60532455313842,147.30599999999959
"PROFITABLE",118.29590353060757,120.98300000000017
"UNPROFITABLE",100.94806436800263,75.16000000000076
"UNPROFITABLE",3.429519631441508,-114.85399999999936
"UNPROFITABLE",-32.89959429630835,-121.320999999999
"PROFITABLE",-78.20638957025585,-191.2659999999987
"UNPROFITABLE",-107.65255837964742,-83.3140000000003
"PROFITABLE",-94.58958040290418,-61.707000000000335
"UNPROFITABLE",-63.74153729450609,11.795999999999367
"UNPROFITABLE",-53.28234869550579,-6.216000000000349
"PROFITABLE",-41.343376205412824,12.382000000000517
"UNPROFITABLE",-30.316762349883902,19.302999999999884
"PROFITABLE",-23.822441922632606,5.402000000000044
"PROFITABLE",-15.176361573061513,23.731000000000677
"PROFITABLE",14.983063432767267,30.40100000000075
"PROFITABLE",39.938260855295084,54.88199999999961
"UNPROFITABLE",45.67627934781194,8.557000000000698
"UNPROFITABLE",13.848517579939653,-62.92100000000028
"UNPROFITABLE",-3.5999401618682896,-82.11799999999948
"UNPROFITABLE",-15.261223768800846,-67.73700000000008
"UNPROFITABLE",-42.5843680773487,-1.1990000000005239
"UNPROFITABLE",6.615821107085139,8.269999999999527
"PROFITABLE",2.586541402264629,-2.217999999999847
"UNPROFITABLE",9.308079329124666,39.55499999999938
"UNPROFITABLE",12.576246723830081,27.283000000000357
"UNPROFITABLE",13.988201864950497,20.341999999999643
"UNPROFITABLE",-0.6960838442764725,-20.804000000000997
"UNPROFITABLE",-5.416113186805887,22.611000000000786
"UNPROFITABLE",-0.6867960916943048,0.9680000000007567
"UNPROFITABLE",-2.976105893204476,-13.278000000000247
"UNPROFITABLE",-7.955021184181533,-10.938000000000102
"UNPROFITABLE",-9.070848891890819,-13.458000000000538
"UNPROFITABLE",1.4608697924832086,3.34900000000016
"PROFITABLE",-93.60185214617195,-195.73499999999967
"UNPROFITABLE",-126.03186796561931,-200.53300000000036
"PROFITABLE",-148.07903558029102,-185.75900000000001
"UNPROFITABLE",-150.93848365660142,-163.80599999999959
"UNPROFITABLE",-156.15730480994625,-179.64200000000073
"PROFITABLE",-159.28524938995633,-173.36099999999988
"PROFITABLE",-120.58728986121605,-43.45999999999913
"UNPROFITABLE",-105.70778261372197,-38.75000000000091
"UNPROFITABLE",-82.36193712158274,-45.297999999999774
"UNPROFITABLE",-62.69204259033768,-71.44100000000071
"PROFITABLE",-54.53918553568019,-26.825999999999567
"PROFITABLE",-42.33351543828394,12.592000000000098
"PROFITABLE",-22.672072318190203,13.17200000000048
"UNPROFITABLE",33.34854485649339,83.61200000000008
"PROFITABLE",36.28241713026591,10.89700000000039
"PROFITABLE",12.643287261230398,-15.38400000000047
"PROFITABLE",7.241598668279039,-17.065999999999804
"UNPROFITABLE",7.796760068321419,42.18000000000029
"UNPROFITABLE",4.053232201441006,-15.615000000000691
"UNPROFITABLE",-22.878669916464787,-37.30099999999993
"UNPROFITABLE",-11.486749374710143,-18.738999999999578
"UNPROFITABLE",-14.497340397490007,-28.045000000000528
"PROFITABLE",-12.386471045786493,-7.098000000000411
"UNPROFITABLE",-6.158749037461803,21.86600000000044
"UNPROFITABLE",2.855019239385001,23.240000000000236
"UNPROFITABLE",6.707062466034586,13.246999999999844
"PROFITABLE",15.481089080830316,27.436999999999898
"UNPROFITABLE",17.192345611588735,24.893000000000484
"PROFITABLE",25.16778154208305,35.19999999999982
"UNPROFITABLE",27.96056450337801,19.354999999999563
"PROFITABLE",0.14737245435344448,-24.39700000000039
"UNPROFITABLE",2.066807148400585,11.225999999999203
"UNPROFITABLE",8.508238357066148,11.375
"UNPROFITABLE",10.851687631535697,11.480999999999767
"UNPROFITABLE",5.145853500755493,7.607000000000426
"PROFITABLE",6.650425591527437,13.420999999999822
"PROFITABLE",45.51019252909373,95.97299999999905
"UNPROFITABLE",56.355612069258314,105.15999999999985
"PROFITABLE",63.79550078393822,97.27500000000055
"UNPROFITABLE",81.17469060742951,119.14000000000033
"UNPROFITABLE",59.474581389578816,24.4920000000011
"PROFITABLE",49.214293864200044,3.0429999999996653
"UNPROFITABLE",43.46151316161831,17.573999999999614
"UNPROFITABLE",21.82234422876718,1.3340000000007421
"PROFITABLE",23.96122216967069,30.983000000000175
"UNPROFITABLE",28.520454510275158,29.715000000000146
"UNPROFITABLE",11.036852117510534,-5.645999999998821
"UNPROFITABLE",9.263606277962936,1.2839999999996508
"PROFITABLE",9.438513293512187,10.591000000001259
"UNPROFITABLE",15.893004766731792,36.6299999999992
"UNPROFITABLE",23.643185718235145,58.51900000000023
"PROFITABLE",32.98502515022301,56.121000000000095
"PROFITABLE",39.66629330472824,69.73199999999997
"PROFITABLE",49.31205815841349,92.71799999999894
"UNPROFITABLE",81.06980752753407,180.20699999999943
"PROFITABLE",93.00420615889107,146.70899999999983
"PROFITABLE",132.0365677592581,216.32499999999982
"UNPROFITABLE",163.10586767355198,213.8099999999995
"PROFITABLE",155.14665521948518,128.8749999999991
"PROFITABLE",70.9395802926183,-15.26299999999992
"UNPROFITABLE",85.79504135290972,146.188000000001
"UNPROFITABLE",87.3810607403775,46.17999999999847
"PROFITABLE",77.69650424212705,34.116000000001804
"PROFITABLE",2.806771227720674,-98.3760000000002
"PROFITABLE",-39.29854370214616,-63.6309999999994
"UNPROFITABLE",-43.00971757448315,-59.70999999999913
"UNPROFITABLE",-10.537034078785837,98.60599999999977
"UNPROFITABLE",9.817881208266044,101.41499999999905
"UNPROFITABLE",47.221275850160964,127.63999999999942
"PROFITABLE",90.93381975564807,152.6830000000009
"PROFITABLE",114.70676161825759,221.6849999999995
"PROFITABLE",175.10722706214074,231.72699999999895
"PROFITABLE",196.95209486902422,295.2540000000008
"PROFITABLE",225.53441061480225,186.24599999999919
"PROFITABLE",194.03914883161815,43.85700000000179
"UNPROFITABLE",151.48870293686923,110.59000000000196
"PROFITABLE",40.50564120283707,-180.7679999999982
"PROFITABLE",38.014433711412494,26.804000000000087
"PROFITABLE",28.895991218429117,-12.137000000000626
"UNPROFITABLE",52.83584536109811,133.9350000000013
"PROFITABLE",17.83943032676325,-95.9380000000001
"UNPROFITABLE",13.080079358262083,-8.336999999999534
"PROFITABLE",-20.769207797786294,-173.09100000000035
"PROFITABLE",-48.93935183455142,-175.70499999999993
"PROFITABLE",-93.99940081486602,-204.3080000000009
"UNPROFITABLE",-102.1698733939811,-138.9369999999999
"UNPROFITABLE",-73.97759312526068,-111.36199999999917
"PROFITABLE",-85.65630614170368,-115.97199999999975
"PROFITABLE",-41.09756211667991,61.73999999999978
"PROFITABLE",6.752772467345494,105.83399999999892
"UNPROFITABLE",40.713177473284304,193.53500000000167
"UNPROFITABLE",127.10589525776777,86.44499999999789
"PROFITABLE",69.49009517255581,-91.84799999999814
"UNPROFITABLE",-27.640526385579506,-171.02299999999923
"PROFITABLE",-52.08043067911058,-162.0599999999995
"PROFITABLE",-53.111498713120454,-17.302999999999884
"PROFITABLE",-60.693351175723365,-37.30899999999929
"PROFITABLE",-50.77110550741054,-6.121000000001004
"UNPROFITABLE",6.323999558810101,-22.782000000001062
"UNPROFITABLE",3.7830905481168884,-7.65099999999984
"UNPROFITABLE",-99.32339967484222,-215.78200000000106
"UNPROFITABLE",-31.67071714333906,29.26000000000022
"UNPROFITABLE",-17.338990832076888,6.102000000000771
"UNPROFITABLE",-8.117307912381875,5.387000000002445
"PROFITABLE",-19.612642252110163,-60.71800000000076
"PROFITABLE",-42.09856819482502,-88.11999999999807
"PROFITABLE",-26.165555795765613,45.53299999999854
"PROFITABLE",0.3634543489188218,119.7440000000006
"UNPROFITABLE",45.10700663026637,128.29399999999987
"UNPROFITABLE",63.071732697491825,143.91300000000047
"UNPROFITABLE",82.24390017766564,118.29000000000087
"UNPROFITABLE",-23.57168465180621,-70.45099999999911
"UNPROFITABLE",-84.35394553155129,-151.90799999999945
"PROFITABLE",-108.8037913959688,-84.6180000000004
"UNPROFITABLE",-51.767773910999495,-7.764999999999418
"PROFITABLE",-36.675149710115875,-91.57200000000012
"UNPROFITABLE",-13.993552397890198,26.84599999999955
"UNPROFITABLE",-9.886542871001438,8.594999999999345
"UNPROFITABLE",-4.491535076273976,19.786000000000058
"UNPROFITABLE",13.55743130015253,7.418000000000575
"PROFITABLE",-3.907657837858096,-37.01600000000053
"UNPROFITABLE",-2.7908109582476754,2.234999999998763
"PROFITABLE",3.2811100196859115,17.235000000000582
"PROFITABLE",11.395999107015086,47.913000000000466
"PROFITABLE",36.96744954847054,58.60699999999997
"UNPROFITABLE",92.60389049854257,139.5689999999995
"UNPROFITABLE",89.41366654653393,86.29500000000007
"PROFITABLE",22.1445545294373,-12.695999999999913
"PROFITABLE",17.76881734226663,-1.9220000000004802
"UNPROFITABLE",39.351839100310826,85.13500000000022
"PROFITABLE",65.2599316305641,81.3109999999997
"PROFITABLE",65.82696109747485,54.84900000000016
"PROFITABLE",62.30730453632714,50.608000000000175
"UNPROFITABLE",65.80343098426602,81.53600000000006
"UNPROFITABLE",71.6878980780366,98.16799999999967
"UNPROFITABLE",82.25470863075134,113.11599999999999
"UNPROFITABLE",62.8893999924876,20.462999999999738
"UNPROFITABLE",18.79797413774395,-24.812999999998283
"PROFITABLE",-7.2307280565528345,-66.28700000000208
"UNPROFITABLE",-11.186232046269652,-28.985999999998967
"UNPROFITABLE",-68.69819860851749,-146.95400000000336
"UNPROFITABLE",-75.00543522515,-103.38799999999719
"UNPROFITABLE",-82.59502606385468,-57.14099999999962
"UNPROFITABLE",-56.925116621257985,8.94300000000112
"UNPROFITABLE",-63.09159730796091,-68.97799999999916
"PROFITABLE",-122.80819323921423,-389.887999999999
"PROFITABLE",-194.80614588740718,-355.4880000000003
"PROFITABLE",-280.9930550623103,-286.96799999999985
"PROFITABLE",-174.05169662344179,85.945999999999
"UNPROFITABLE",-38.69429214011234,128.8750000000009
"UNPROFITABLE",36.28018709981825,100.375
"UNPROFITABLE",26.73769291482222,18.646999999999935
"PROFITABLE",23.23429420303637,7.46900000000096
"UNPROFITABLE",66.63387133844208,87.22500000000036
"UNPROFITABLE",55.54325271416383,25.229999999998654
"UNPROFITABLE",41.85189644501861,11.165000000000873
"PROFITABLE",24.933715802037113,-14.902000000000044
"PROFITABLE",12.926950247645436,-8.022999999999229
"UNPROFITABLE",5.467908843465011,-11.266999999999825
"PROFITABLE",4.291525754716531,2.123999999998887
"PROFITABLE",88.41307203510314,177.65899999999783
"UNPROFITABLE",120.9429877950297,9.788000000000466
"PROFITABLE",94.1720809232047,-26.29700000000048
"PROFITABLE",73.70224802807752,-18.412000000000262
"PROFITABLE",67.07493020478978,37.25199999999859
"UNPROFITABLE",69.8080338039199,82.10700000000179
"PROFITABLE",53.53582428196205,10.824999999998909
"PROFITABLE",-11.208482810434361,-54.19599999999991
"PROFITABLE",-18.07457684489964,-48.971999999997934
"PROFITABLE",-20.358187805262787,-28.99200000000019
"UNPROFITABLE",14.5551353042556,98.46900000000096
"UNPROFITABLE",41.01011843486231,89.37099999999919
"UNPROFITABLE",41.91144437204457,33.23699999999917
"UNPROFITABLE",36.02372721349275,9.529000000000451
"UNPROFITABLE",14.827255407379198,-84.54900000000089
"PROFITABLE",-22.965207082947018,-1.8149999999986903
"UNPROFITABLE",-15.737351249683343,16.788000000000466
"UNPROFITABLE",-9.568904555573681,-7.3180000000011205
"UNPROFITABLE",-11.20892190910672,-18.588999999999942
"UNPROFITABLE",-27.351143940028123,-18.11200000000099
"UNPROFITABLE",-10.380052541157056,20.689000000000306
"UNPROFITABLE",1.5578259188223456,1.201999999999316
"UNPROFITABLE",2.0689181357502093,-24.323999999998705
"UNPROFITABLE",-5.012046537225615,-26.929000000000087
"PROFITABLE",-6.809270822441249,-11.45799999999872
"UNPROFITABLE",7.745717182900989,33.745999999999185
"UNPROFITABLE",11.677041331464352,29.368000000000393
"PROFITABLE",29.074333453294457,77.29399999999805
"PROFITABLE",130.80820302937354,194.85800000000017
"PROFITABLE",152.01636541737025,152.8780000000006
"UNPROFITABLE",118.19370599708782,65.35799999999836
"UNPROFITABLE",97.60373707243161,55.46399999999994
"PROFITABLE",47.30999206773413,11.302999999999884
"UNPROFITABLE",38.8881158658005,8.254000000000815
"UNPROFITABLE",31.822276617473108,0.02599999999802094
"UNPROFITABLE",25.771176909216592,9.68999999999869
"UNPROFITABLE",15.581399418566434,0.5730000000003201
"UNPROFITABLE",-4.3544020421159075,-40.443999999999505
"UNPROFITABLE",-20.48996530718614,-93.10000000000218
"UNPROFITABLE",-24.962836280017655,-25.140999999997803
"PROFITABLE",-37.655895607595085,-152.9300000000003
"UNPROFITABLE",-105.42546838134695,-131.76800000000367
"PROFITABLE",-89.87700709992532,7.845999999999549
"UNPROFITABLE",-25.20797759267225,69.45499999999993
"UNPROFITABLE",20.831958178017885,85.19999999999891
"PROFITABLE",15.831420641075965,-7.757000000001426
"UNPROFITABLE",14.393525979061451,7.923000000000684
"UNPROFITABLE",0.1213872567514045,-17.37199999999939
"UNPROFITABLE",-4.754146452323766,15.71900000000096
"UNPROFITABLE",2.8872573335684137,30.314000000000306
"UNPROFITABLE",0.7170287274657312,-9.048999999999069
"PROFITABLE",-2.491840764596418,-10.6299999999992
"PROFITABLE",5.393693372459893,21.98199999999997
"PROFITABLE",61.41287680349524,61.99800000000141
"PROFITABLE",129.65757859273617,175.3130000000001
"UNPROFITABLE",157.59679414978018,163.01800000000185
"PROFITABLE",120.69501798286183,61.89500000000044
"UNPROFITABLE",159.37836686957417,204.1690000000035
"PROFITABLE",160.70983236723623,150.99099999999999
"PROFITABLE",167.2031355731924,196.42299999999705
"UNPROFITABLE",186.3634745598847,272.58500000000095
"UNPROFITABLE",179.68849407508606,281.16599999999926
"PROFITABLE",200.04342165357048,248.47699999999713
"PROFITABLE",226.95527187139123,204.63100000000122
"PROFITABLE",162.46487649397022,-53.70099999999729
"PROFITABLE",131.35144440415752,-8.659000000003289
"PROFITABLE",94.19522837763361,16.077000000001135
"UNPROFITABLE",104.41921607801123,60.37200000000303
"UNPROFITABLE",50.757673572883505,-136.0849999999955
