,Date,is_profitable,close-low,close-high,SMA-close,EMA-close,EMA_diff,SMA_diff,pos_emo,neg_emo,top_influencer_emotion
173,2017-06-23,UNPROFITABLE,38.53999999999997,-20.26000000000022,-130.4609999999998,-76.2062698912182,16.93472664249248,2.78899999999976,7434.94,2779.95,1
174,2017-06-24,UNPROFITABLE,25.529999999999745,-149.22000000000023,15.964000000000397,49.07759736173057,-10.906132747051288,10.235000000000127,6078.02,2653.55,1
175,2017-06-25,UNPROFITABLE,37.28999999999997,-92.85000000000036,47.75700000000006,55.95348875050695,-12.434108611223564,12.48299999999972,7649.99,3140.97,1
176,2017-06-26,PROFITABLE,102.15999999999984,-136.80000000000018,154.70600000000013,136.5655817049601,-30.34790704554689,-4.010999999999967,9743.2,4785.21,1
177,2017-06-27,UNPROFITABLE,219.46000000000004,0.0,70.36300000000028,51.19002139496706,-11.375560309993034,-10.342999999999847,6639.26,2797.95,1
178,2017-06-28,UNPROFITABLE,90.36999999999988,-29.19000000000005,50.672999999999774,23.604562959518265,-5.245458435448654,2.649999999999636,6282.15,2631.22,1
179,2017-06-29,UNPROFITABLE,28.840000000000146,-49.50999999999976,81.11500000000024,48.33373333051486,-10.7408296290032,-5.027999999999338,5689.63,1924.95,1
180,2017-06-30,UNPROFITABLE,2.410000000000309,-78.40999999999985,115.5,87.39305454314808,-19.4206787873668,-24.09500000000025,5537.74,2242.65,1
181,2017-07-01,PROFITABLE,15.320000000000164,-80.7199999999998,136.33499999999958,109.3770446262115,-24.306009916936542,-25.455000000000386,3618.32,1536.23,1
182,2017-07-02,PROFITABLE,111.62999999999964,-7.8100000000004,44.52099999999973,30.646672875991044,-6.810371750220838,-19.894000000000236,2709.99,1104.1,1
183,2017-07-03,UNPROFITABLE,83.59000000000015,-30.94000000000005,-31.154,-22.04454037418964,4.898786749819465,-18.08499999999958,3019.06,1054.57,1
184,2017-07-04,UNPROFITABLE,42.28999999999997,-29.950000000000276,-69.44200000000001,-48.7837148516096,10.840825522579962,-0.7080000000000837,4834.93,1810.3,-1
185,2017-07-05,UNPROFITABLE,63.4399999999996,-20.66000000000031,-68.53399999999965,-40.20031215131712,8.93340270029239,1.2580000000002656,6176.78,2179.51,1
186,2017-07-06,UNPROFITABLE,26.86999999999989,-8.159999999999854,-62.0930000000003,-38.26661903289596,8.503693118421324,13.010999999999513,4715.7,1911.97,1
187,2017-07-07,PROFITABLE,19.789999999999964,-397.48,24.427999999999884,42.24549351853966,-9.38788744856447,-3.3789999999999054,5524.82,1896.85,1
188,2017-07-08,UNPROFITABLE,79.0300000000002,0.0,-28.597000000000666,-8.537323484831632,1.8971829966289988,-0.3450000000002546,4411.15,1934.76,1
189,2017-07-09,UNPROFITABLE,0.849999999999909,-117.04999999999971,22.21499999999969,36.29673533059213,-8.065941184576332,-2.087999999999738,3019.96,1326.41,1
190,2017-07-10,UNPROFITABLE,51.42999999999984,-164.5999999999999,157.26699999999985,149.05369254321158,-33.123042787380655,-10.827999999999976,4662.43,2462.57,-1
191,2017-07-11,PROFITABLE,40.98000000000002,-75.67999999999984,182.36099999999988,150.40120298989996,-33.42248955331161,-9.67599999999993,6781.62,3360.84,1
192,2017-07-12,UNPROFITABLE,123.70000000000029,-24.86999999999989,110.54799999999976,73.1055297190087,-16.245673270891075,-10.76299999999992,7083.06,2612.89,1
193,2017-07-13,UNPROFITABLE,17.070000000000164,-67.31999999999971,130.87199999999984,93.30997886100704,-20.73555085800172,-20.615999999999985,4396.36,1890.49,1
194,2017-07-14,UNPROFITABLE,50.120000000000346,-129.90999999999983,218.60199999999983,178.25725543173303,-39.61272342927396,-36.82999999999993,5288.78,2336.98,1
195,2017-07-15,UNPROFITABLE,8.449999999999818,-232.28,392.769,337.69411808050904,-75.04313735122423,-60.3130000000001,4867.35,2042.69,-1
196,2017-07-16,PROFITABLE,86.78999999999996,-128.95000000000005,393.9350000000002,332.7824602476892,-73.95165783281982,-67.8739999999998,4464.92,2407.55,-1
197,2017-07-17,PROFITABLE,295.79,-2.0799999999999272,66.32000000000062,27.975649293563947,-6.216810954125322,-29.02499999999964,3993.39,2045.26,-1
198,2017-07-18,UNPROFITABLE,154.11000000000013,-68.73000000000002,-49.396000000000186,-51.13174148708458,11.362609219351723,-25.24600000000055,5256.67,1925.33,-1
199,2017-07-19,PROFITABLE,13.199999999999818,-123.74000000000024,-28.44700000000012,-4.648697580341832,1.0330439067424777,-24.501000000000204,4696.05,2113.72,1
200,2017-07-20,UNPROFITABLE,547.71,-83.09999999999991,-528.1129999999998,-449.0334798384615,99.7852177418804,44.50400000000036,3940.79,2013.74,1
201,2017-07-21,PROFITABLE,45.91000000000031,-170.64999999999964,-345.2760000000003,-244.794665322378,54.3988145160838,32.996999999999844,4641.94,2058.08,1
202,2017-07-22,UNPROFITABLE,152.40999999999983,-52.30000000000018,-446.5079999999998,-316.7629079910366,70.39175733134107,41.12800000000016,3406.4,1418.62,1
203,2017-07-23,UNPROFITABLE,76.46000000000004,-101.77999999999976,-329.538,-193.944197447212,43.09871054382484,37.25,5295.91,2277.35,-1
204,2017-07-24,UNPROFITABLE,55.67000000000007,-22.40000000000009,-301.846,-178.69434336590075,39.70985408131128,52.15200000000005,5104.7,1987.65,1
205,2017-07-25,UNPROFITABLE,95.51999999999998,-191.5999999999999,-65.70400000000018,-0.2571900266461853,0.0571533392544552,57.76199999999972,4479.94,1717.0,1
206,2017-07-26,PROFITABLE,78.64999999999964,-81.3100000000004,41.289000000000215,38.26866270547134,-8.504147267882672,59.96300000000019,4980.5,1660.94,1
207,2017-07-27,PROFITABLE,142.44000000000003,-21.539999999999964,-56.70400000000018,-85.14109415006942,18.92024314445962,44.33699999999999,4048.93,1825.61,1
208,2017-07-28,UNPROFITABLE,129.2800000000002,-88.4399999999996,-144.92099999999982,-181.93998612278392,40.43110802728552,49.013000000000375,6116.82,2392.25,1
209,2017-07-29,UNPROFITABLE,33.64999999999964,-82.3100000000004,-17.05899999999974,-81.31089773682334,18.069088385960185,45.30199999999968,4527.53,1786.69,1
210,2017-07-30,PROFITABLE,112.32999999999991,-1.3500000000003638,-53.83100000000013,-91.66982542103732,20.371072315786023,-6.042000000000371,5322.33,1957.83,1
211,2017-07-31,UNPROFITABLE,154.73000000000002,-14.279999999999744,-151.23300000000015,-171.678948071758,38.15087734927965,20.758000000000266,5212.01,2295.07,1
212,2017-08-01,UNPROFITABLE,32.65000000000009,-203.0899999999997,-3.338999999999942,-11.944593876893125,2.6543541948649363,-9.185999999999694,8143.519999999999,3472.08,1
213,2017-08-02,PROFITABLE,42.07999999999993,-51.86000000000013,2.2779999999997926,-3.5628495356395438,0.791744341253434,-1.973000000000411,9371.02,4018.92,1
214,2017-08-03,PROFITABLE,119.59000000000016,-8.579999999999927,-86.79500000000007,-79.87324052915983,17.74960900647966,4.98700000000008,8564.55,3328.13,1
215,2017-08-04,PROFITABLE,152.17000000000007,-3.4400000000000546,-146.01399999999967,-139.93628770567648,31.096952823483207,31.94100000000026,8880.13,3156.09,1
216,2017-08-05,UNPROFITABLE,378.0799999999999,-37.10000000000037,-430.6879999999997,-406.6005990319172,90.35568867375925,72.346,8370.62,3641.55,-1
217,2017-08-06,PROFITABLE,58.34000000000015,-79.34999999999991,-337.50199999999995,-300.788671935205,66.84192709671242,54.21599999999989,7402.3,2821.88,1
218,2017-08-07,UNPROFITABLE,198.05000000000015,-18.73999999999978,-445.50900000000047,-381.0998224924406,84.68884944276442,56.99299999999948,8359.09,2829.63,1
219,2017-08-08,UNPROFITABLE,74.11000000000013,-64.90999999999985,-417.1599999999999,-345.3544002210879,76.74542227135271,69.34900000000061,7818.68,2715.85,1
220,2017-08-09,UNPROFITABLE,94.79999999999971,-80.29000000000042,-281.1609999999996,-219.1781456354352,48.70625458565246,58.529,7784.0,2306.13,1
221,2017-08-10,PROFITABLE,61.8100000000004,-72.16999999999962,-269.37699999999995,-211.08121006535657,46.906935570078986,50.59400000000005,8123.82,3102.05,1
222,2017-08-11,PROFITABLE,278.5,-29.09999999999991,-445.48099999999977,-393.0718991443828,87.3493109209735,93.23599999999988,11065.68,3927.59,1
223,2017-08-12,PROFITABLE,271.0100000000002,-65.21000000000004,-562.1669999999999,-513.1324629363135,114.02943620806946,117.404,9414.0,3297.24,1
224,2017-08-13,PROFITABLE,215.46000000000004,-135.1300000000001,-623.8640000000005,-574.1038333115298,127.57862962478384,126.8529999999996,10520.69,4224.78,1
225,2017-08-14,UNPROFITABLE,335.97000000000025,0.0,-732.8099999999995,-675.7967727094333,150.1770606020964,142.9240000000009,12129.73,4931.09,1
226,2017-08-15,PROFITABLE,275.75000000000045,-274.04,-496.7080000000001,-435.760995853173,96.83577685626052,92.9019999999996,13543.94,5715.1,1
227,2017-08-16,UNPROFITABLE,382.21,-4.599999999999454,-575.1389999999997,-515.8317238798691,114.62927197330372,116.26900000000025,13415.29,4887.43,1
228,2017-08-17,UNPROFITABLE,87.97999999999956,-153.01000000000022,-434.9239999999991,-385.275046810802,85.61667706906655,95.27500000000008,12981.5,4606.61,1
229,2017-08-18,UNPROFITABLE,145.2199999999998,-209.51000000000025,-189.7860000000001,-175.25867466338377,38.94637214741852,74.0679999999993,12965.38,5242.25,1
230,2017-08-19,UNPROFITABLE,223.14999999999964,-49.5600000000004,-137.74299999999994,-170.45891563367786,37.87975902970584,85.12300000000005,17498.78,4137.83,1
231,2017-08-20,UNPROFITABLE,17.779999999999745,-108.63000000000012,38.93499999999949,-52.70638551846423,11.712530115213667,70.63799999999947,14273.02,3440.15,1
232,2017-08-21,PROFITABLE,13.139999999999873,-107.40000000000056,159.96700000000055,27.174775484892507,-6.038838996643335,35.11200000000099,12794.54,3707.13,1
233,2017-08-22,UNPROFITABLE,425.9400000000005,-28.23999999999978,82.76799999999912,-58.58609278508902,13.019131730019126,21.58099999999922,11070.63,4121.08,1
234,2017-08-23,PROFITABLE,73.11000000000058,-104.25999999999932,39.59399999999914,-89.66134864234573,19.924744142743293,7.826000000000022,12703.71,4098.38,1
235,2017-08-24,UNPROFITABLE,204.42000000000007,-41.71000000000004,-142.61099999999988,-223.2174670710101,49.60388157133548,0.9550000000008368,11996.04,4949.71,-1
236,2017-08-25,UNPROFITABLE,64.25,-84.09999999999945,-160.5640000000003,-212.83974578537251,47.29772128563764,18.966999999999643,12085.62,4439.39,1
237,2017-08-26,UNPROFITABLE,82.8799999999992,-26.88000000000011,-143.78699999999935,-158.43251927894107,35.20722650643074,-2.4229999999997744,12004.24,3986.69,1
238,2017-08-27,UNPROFITABLE,65.59000000000015,-33.71000000000004,-169.14800000000014,-154.564788500953,34.347730777988545,5.118999999999687,13308.65,4513.05,-1
239,2017-08-28,PROFITABLE,158.01999999999953,-21.27000000000044,-146.72400000000016,-126.28209968259762,28.062688818355127,22.203999999999724,13589.39,4134.09,1
240,2017-08-29,UNPROFITABLE,226.89000000000036,-46.659999999999854,-304.5520000000006,-263.9798997403077,58.6621999422905,38.53200000000015,14394.46,5619.06,1
241,2017-08-30,PROFITABLE,93.89000000000031,-61.220000000000255,-243.0679999999993,-204.7580997875248,45.50179995278268,47.76400000000103,15836.86,5679.37,-1
242,2017-08-31,PROFITABLE,153.9900000000007,-32.659999999999854,-310.9930000000004,-280.51208164433865,62.336018143186266,70.16499999999905,16493.71,6189.35,1
243,2017-09-01,UNPROFITABLE,213.48000000000047,0.0,-420.464,-383.8353395271861,85.29674211715246,79.14900000000034,18922.96,7515.809999999999,1
244,2017-09-02,UNPROFITABLE,109.53000000000064,-396.2699999999995,-64.4989999999998,-57.75982324951656,12.83551627766974,42.72500000000037,14737.48,5897.21,1
245,2017-09-03,UNPROFITABLE,165.3699999999999,-131.1199999999999,-43.86099999999988,-50.6862190223319,11.26360422718426,24.82799999999952,17109.64,6576.37,1
246,2017-09-04,PROFITABLE,127.91000000000076,-355.3199999999997,289.2599999999993,242.15218443627327,-53.81159654139447,-13.529000000000453,20978.26,10690.4,1
247,2017-09-05,PROFITABLE,378.4199999999996,-51.3100000000004,151.45300000000043,83.39905999331495,-18.53312444295898,2.4130000000004657,13598.94,5963.87,1
248,2017-09-06,UNPROFITABLE,220.52999999999972,-20.13000000000011,-47.71299999999974,-112.247132732743,24.943807273942184,21.423999999999975,16247.57,6841.96,1
249,2017-09-07,UNPROFITABLE,108.55000000000018,-55.159999999999854,-28.75099999999929,-94.09674496315438,20.91038776958885,21.722000000000666,13694.95,5241.82,1
250,2017-09-08,UNPROFITABLE,153.57000000000016,-432.25,307.3520000000008,226.66357230287304,-50.369682733972695,-35.027000000000044,1719.13,595.52,0
251,2017-09-09,UNPROFITABLE,111.95000000000071,-82.75999999999931,276.1179999999995,187.65292279325968,-41.70064950961296,-33.92400000000089,824.93,198.67,0
252,2017-09-10,UNPROFITABLE,171.89999999999964,-122.5,321.1930000000002,237.90511864903144,-52.86780414422901,-58.04500000000007,363.94,148.09,0
253,2017-09-11,UNPROFITABLE,61.8700000000008,-100.39999999999964,209.78899999999976,163.28873344011572,-36.28638520891491,-73.07399999999961,461.3,128.28,0
254,2017-09-12,UNPROFITABLE,45.5900000000006,-213.83999999999924,195.45299999999952,158.52169099645835,-35.22704244365741,-44.79600000000028,626.4399999999999,232.02,0
255,2017-09-13,UNPROFITABLE,92.67000000000009,-249.38999999999945,373.6360000000004,332.7886562698295,-73.95303472662908,-70.03699999999935,367.53,134.46,0
256,2017-09-14,PROFITABLE,1.0899999999996908,-765.6500000000001,993.1400000000004,867.6234460389514,-192.8052102308784,-108.13600000000042,226.47,61.99,0
257,2017-09-15,UNPROFITABLE,690.9000000000001,-95.92999999999984,436.6689999999999,315.0437285773237,-70.00971746162759,-73.9010000000003,137.64,62.81999999999999,0
258,2017-09-16,UNPROFITABLE,137.25,-183.80000000000015,351.9410000000007,267.97395974508254,-59.54976883224117,-97.20799999999916,164.92,61.56,0
259,2017-09-17,PROFITABLE,137.24000000000024,-81.92999999999984,292.4010000000003,253.74596706415832,-56.38799268092407,-101.70000000000029,214.48,285.77,0
260,2017-09-18,UNPROFITABLE,474.1099999999997,-14.0300000000002,-206.27400000000037,-187.01511785659795,41.55891507924344,-16.355000000000928,515.84,66.73,0
261,2017-09-19,UNPROFITABLE,56.09999999999991,-169.10000000000036,-96.1529999999998,-38.2787327917622,8.50638506483574,-30.10899999999947,160.48999999999998,69.44999999999999,0
262,2017-09-20,UNPROFITABLE,48.2199999999998,-125.44000000000004,-98.83200000000032,-15.75714501144239,3.501587780319824,-21.699000000000524,202.7,50.49,0
263,2017-09-21,UNPROFITABLE,17.409999999999854,-285.3800000000001,123.05499999999984,212.03415408154703,-47.11870090701041,-53.02299999999968,342.47,191.65,0
264,2017-09-22,PROFITABLE,77.16999999999962,-127.57000000000016,73.38400000000047,173.76067152126552,-38.61348256028168,-50.01099999999951,108.85,15.61,0
265,2017-09-23,UNPROFITABLE,197.82000000000016,-26.809999999999945,-97.33500000000004,9.867822153762065,-2.192849367503186,-9.019000000000233,101.55,32.03,0
266,2017-09-24,PROFITABLE,15.940000000000056,-113.30999999999996,65.01400000000012,97.71367267125925,-21.71414948250276,52.789000000000215,92.01,56.42,0
267,2017-09-25,UNPROFITABLE,244.49000000000024,-24.17999999999984,-149.36100000000033,-119.05881326896996,26.4575140597708,28.854999999999563,246.85,13.42,0
268,2017-09-26,PROFITABLE,22.449999999999815,-77.53999999999996,-88.91000000000031,-69.82266540188493,15.516147867084785,26.730999999999767,154.68,35.58,0
269,2017-09-27,UNPROFITABLE,315.8499999999999,-9.38000000000011,-335.451,-309.38945351063376,68.75321189125134,61.77900000000045,146.95,8.32,0
270,2017-09-28,UNPROFITABLE,65.02999999999975,-104.58000000000084,-298.55799999999954,-231.9131892359728,51.536264274660425,10.952999999999976,138.71,40.37,0
271,2017-09-29,PROFITABLE,123.77999999999976,-51.5600000000004,-263.08799999999974,-180.2071548294325,40.04603440654046,23.809999999999945,69.41,18.99,0
272,2017-09-30,UNPROFITABLE,177.85000000000036,-19.72000000000025,-395.4520000000007,-291.1476721331724,64.69948269626047,43.275999999999385,87.88,25.98,0
273,2017-10-01,UNPROFITABLE,133.92999999999938,0.0,-383.212,-291.4180953816867,64.75957675148538,77.27000000000044,37.34,18.33,0
274,2017-10-02,UNPROFITABLE,31.859999999999676,-60.909999999999854,-310.9300000000003,-242.99844167592528,53.999653705761375,77.86199999999963,82.39,18.56,0
275,2017-10-03,UNPROFITABLE,58.58999999999924,-114.99000000000068,-166.5820000000003,-123.67508864393947,27.483353031985644,52.50799999999981,65.2,23.69,0
276,2017-10-04,PROFITABLE,18.9399999999996,-122.95000000000071,-23.80999999999949,-29.090527072314217,6.4645615716253815,54.65200000000095,235.29,60.2,0
277,2017-10-05,UNPROFITABLE,164.35999999999967,-34.23000000000047,-82.6260000000002,-104.84224942280343,23.298277649510965,40.23399999999947,111.03,12.07,0
278,2017-10-06,UNPROFITABLE,50.280000000000655,-42.46000000000004,-77.18000000000029,-120.4709313459307,26.771318076873285,47.84600000000046,76.84,5.43,0
279,2017-10-07,PROFITABLE,105.84000000000016,-16.98999999999978,-110.63799999999992,-144.4507620103077,32.10016933562292,22.6220000000003,146.15,9.33,0
280,2017-10-08,PROFITABLE,204.83999999999924,-13.660000000000764,-250.65300000000025,-268.3969870993424,59.64377491096457,43.57499999999891,31.45,56.67,0
281,2017-10-09,UNPROFITABLE,207.77000000000044,-106.6899999999996,-351.2980000000007,-351.7666258085537,78.17036129078951,60.89500000000044,121.26,4.55,0
282,2017-10-10,UNPROFITABLE,16.889999999999418,-140.1800000000003,-316.9399999999996,-295.96633020699846,65.77029560155461,44.32800000000043,273.03000000000003,55.86,0
283,2017-10-11,PROFITABLE,74.84999999999945,-47.25,-319.15599999999904,-278.55517926027096,61.90115094672728,42.27400000000034,129.82,2.51,0
284,2017-10-12,PROFITABLE,624.9099999999999,0.0,-835.8269999999993,-735.533328485677,163.45185077459428,103.759,38.08,14.92,0
285,2017-10-13,PROFITABLE,210.35999999999967,-193.09000000000012,-903.1540000000005,-765.6818142155544,170.1515142701228,132.97299999999905,275.1,16.990000000000002,0
286,2017-10-14,UNPROFITABLE,240.14999999999964,-5.909999999999855,-927.491,-777.4869389036357,172.77487531191855,160.2430000000004,98.86,10.67,0
287,2017-10-15,UNPROFITABLE,199.57999999999996,-174.28999999999996,-638.9129999999996,-510.4529500120652,113.43398889157017,134.9780000000001,25.1,43.19,0
288,2017-10-16,UNPROFITABLE,181.3800000000001,-50.63999999999942,-550.835000000001,-456.4251409189637,101.42780909310204,135.47799999999916,76.14,16.99,0
289,2017-10-17,UNPROFITABLE,132.78999999999996,-194.84000000000012,-312.89300000000003,-275.1914789336979,61.1536619852659,117.862000000001,31.380000000000003,5.06,0
290,2017-10-18,PROFITABLE,439.25,-13.13000000000011,-200.0519999999988,-213.03121003666183,47.34026889703546,98.02100000000064,38.44,20.66,0
291,2017-10-19,PROFITABLE,177.46000000000004,-35.82999999999993,-224.23200000000088,-270.7046263936336,60.15658364302908,93.64999999999873,141.72,54.16,0
292,2017-10-20,UNPROFITABLE,384.22000000000025,-48.659999999999854,-404.2160000000004,-469.3374215947906,104.29720479884236,122.94599999999993,148.36,83.87,0
293,2017-10-21,UNPROFITABLE,66.53000000000065,-163.27999999999977,-303.85399999999936,-400.4897085775565,88.99771301723467,120.51200000000154,4.35,8.809999999999999,0
294,2017-10-22,UNPROFITABLE,216.07999999999996,-67.84000000000015,-224.5230000000001,-308.707943381638,68.60176519591823,56.15099999999893,15.93,5.74,0
295,2017-10-23,UNPROFITABLE,197.84999999999943,-145.27000000000044,-118.11199999999916,-188.67922640315828,41.92871697847932,28.311000000000604,49.33,21.59,0
296,2017-10-24,PROFITABLE,22.46000000000004,-408.8800000000001,255.05299999999988,175.9097238519607,-39.091049744880365,-30.515000000000327,9.56,30.4,0
297,2017-10-25,PROFITABLE,352.9200000000001,-3.5299999999997453,38.15399999999954,-39.47749866657705,8.772777481462072,7.260999999999512,34.34,25.0,0
298,2017-10-26,UNPROFITABLE,183.60999999999967,-71.97000000000025,-97.95200000000024,-158.3243170908363,35.18318157574049,17.923999999999978,57.57,8.05,0
299,2017-10-27,UNPROFITABLE,52.07999999999993,-207.4900000000007,43.51699999999983,-28.140804892502278,6.253512198333738,17.53899999999976,29.06,2.14,0
300,2017-10-28,PROFITABLE,63.90000000000055,-123.63000000000012,87.56700000000001,-0.2706585484120296,0.0601463440907537,16.24000000000069,30.56,3.12,0
301,2017-10-29,UNPROFITABLE,429.2700000000005,-101.85999999999969,-268.65999999999985,-328.11599335779283,72.91466519061942,44.53300000000036,90.35,22.63,0
302,2017-10-30,PROFITABLE,89.67999999999938,-84.46000000000004,-233.4319999999998,-249.37854002001225,55.41745333777999,11.907999999999449,31.36,57.080000000000005,0
303,2017-10-31,PROFITABLE,365.0699999999997,-2.030000000000655,-527.6219999999994,-480.4760781981922,106.77246182181987,43.68000000000029,48.65,8.46,0
304,2017-11-01,PROFITABLE,389.4300000000003,0.0,-750.6430000000009,-637.6795185257943,141.70655967239873,75.88899999999921,57.67,25.5,0
305,2017-11-02,UNPROFITABLE,319.77999999999975,-288.8299999999999,-947.0150000000004,-776.3477878847407,172.52173064105318,114.8180000000002,0.0,5.75,0
306,2017-11-03,PROFITABLE,204.82000000000065,-253.52999999999972,-908.1630000000004,-740.9518264511516,164.65596143358923,168.11200000000008,138.3,76.87,0
307,2017-11-04,UNPROFITABLE,348.6700000000001,-112.90999999999984,-917.438,-747.1160398236698,166.02578662748147,162.91499999999996,31.27,0.0,0
308,2017-11-05,UNPROFITABLE,74.22000000000025,-210.0699999999997,-794.6400000000003,-633.744032583003,140.83200724066683,150.2579999999998,2.33,0.0,0
309,2017-11-06,UNPROFITABLE,15.449999999999818,-423.0100000000002,-285.8040000000001,-203.8042084770032,45.2898241060002,124.1860000000006,85.24000000000001,11.03,0
310,2017-11-07,PROFITABLE,121.27999999999976,-108.9399999999996,-268.295000000001,-266.25617057209365,59.1680379049094,139.128999999999,12.27,5.88,0
311,2017-11-08,UNPROFITABLE,345.6699999999992,-316.7300000000005,-453.0209999999997,-475.8268668317123,105.73930374038082,130.58400000000074,3.85,0.0,0
312,2017-11-09,UNPROFITABLE,42.05999999999949,-303.25,-35.60599999999977,-130.67743649867407,29.03943033303858,101.30500000000028,121.14,3.05,0
313,2017-11-10,UNPROFITABLE,181.27000000000044,-693.8599999999997,504.8079999999991,322.987551955629,-71.77501154569654,14.97399999999925,18.94,6.029999999999999,0
314,2017-11-11,UNPROFITABLE,153.3800000000001,-515.5499999999993,724.3770000000004,477.4316334182413,-106.09591853738766,-40.97099999999864,28.21,2.7,0
315,2017-11-12,PROFITABLE,431.0599999999995,-674.9800000000005,1019.0640000000004,724.059518251288,-160.902115166954,-112.84300000000076,5.88,0.0,0
316,2017-11-13,UNPROFITABLE,715.1999999999998,-251.69999999999985,344.8169999999991,93.7959694783258,-20.84354877296209,-64.82700000000114,96.95,22.290000000000003,0
317,2017-11-14,PROFITABLE,174.0,-129.22999999999956,194.1369999999997,14.347611391356622,-3.1883580869689467,-74.41999999999916,11.06,15.99,0
318,2017-11-15,PROFITABLE,680.7799999999997,-26.71000000000004,-494.84000000000015,-544.4528634070721,120.98952520157128,-9.186999999999898,24.5,7.42,0
319,2017-11-16,UNPROFITABLE,695.1099999999997,-95.69000000000052,-966.0969999999988,-900.4932518785135,200.10961152855816,84.89300000000094,29.29,20.35,0
320,2017-11-17,UNPROFITABLE,147.89999999999964,-295.6000000000004,-746.9360000000006,-603.6490242642394,134.1442276142743,56.46099999999842,20.66,0.0,0
321,2017-11-18,PROFITABLE,326.71000000000004,-94.84000000000016,-795.0499999999993,-560.2982925798324,124.51073168440688,33.046000000001186,32.69,2.78,0
322,2017-11-19,PROFITABLE,342.3899999999994,-65.42000000000007,-952.0989999999993,-659.9767848380452,146.66150774178732,89.29100000000017,8.16,9.25,0
323,2017-11-20,UNPROFITABLE,251.27999999999972,-136.22000000000116,-957.9989999999988,-674.285551231128,149.84123360691683,158.25,53.18,16.78,0
324,2017-11-21,PROFITABLE,308.5500000000002,-277.39999999999964,-657.2530000000006,-445.83181464365225,99.07373658747656,171.36599999999908,4.85,0.0,0
325,2017-11-22,UNPROFITABLE,178.07999999999902,-48.71000000000095,-609.1949999999988,-513.9178483448059,114.20396629884544,230.34800000000087,17.57,7.99,0
326,2017-11-23,PROFITABLE,0.0,-228.6299999999992,-246.48700000000008,-244.74914864575203,54.388699699055,147.92799999999988,7.69,4.0,0
327,2017-11-24,PROFITABLE,312.7600000000002,-120.46999999999936,-299.6130000000012,-376.0929398010703,83.57620884468179,161.79399999999896,31.71,1.69,0
328,2017-11-25,PROFITABLE,599.7700000000004,0.0,-689.3049999999994,-747.2642234736031,166.05871632746675,147.53800000000138,26.5,5.45,0
329,2017-11-26,PROFITABLE,554.9599999999991,-192.38000000000105,-1083.048999999999,-1052.9134555693126,233.98076790428968,145.8859999999995,152.25,16.0,0
330,2017-11-27,PROFITABLE,465.630000000001,0.0,-1359.9130000000005,-1260.5837363748942,280.1297191944195,210.9359999999997,162.9,5.56,0
331,2017-11-28,UNPROFITABLE,322.5,-66.90000000000146,-1373.4979999999996,-1228.1185115794578,272.9152247954353,226.86499999999975,10.59,0.0,0
332,2017-11-29,PROFITABLE,287.5799999999999,-1628.789999999999,-1018.0960000000014,-865.5778731104674,192.35063846899172,185.21199999999956,102.56,2.78,0
333,2017-11-30,PROFITABLE,1031.550000000001,-567.3999999999996,-1159.7900000000009,-990.4646234540196,220.1032496564476,203.29600000000028,53.14999999999999,0.0,0
334,2017-12-01,UNPROFITABLE,1280.9500000000007,-71.10000000000036,-1611.3559999999998,-1417.4710555532893,314.99356790073034,290.4340000000011,15.6,1.69,0
335,2017-12-02,PROFITABLE,169.5,-245.6000000000004,-1428.2510000000002,-1240.7490454526924,275.7220101005969,282.1049999999996,35.650000000000006,33.85,0
336,2017-12-03,PROFITABLE,461.2000000000007,-535.5,-1348.4080000000013,-1218.5583099158391,270.7907355368534,328.4429999999993,106.25,0.0,0
337,2017-12-04,PROFITABLE,575.4000000000015,0.0,-1342.0570000000007,-1270.2749808402332,282.28332907560616,340.35100000000057,60.2,19.33,0
338,2017-12-05,PROFITABLE,312.1000000000004,-115.29999999999929,-1288.9790000000012,-1251.634075232918,278.1409056073153,312.5779999999995,39.84,2.59,0
339,2017-12-06,PROFITABLE,2368.1000000000004,-77.60000000000036,-3167.6839999999997,-2967.0824251905688,659.3516500423484,496.0950000000012,23.87,5.0,0
340,2017-12-07,UNPROFITABLE,3842.4000000000015,0.0,-5967.749,-5379.776529701376,1195.5058954891938,808.1350000000002,4.35,10.54,0
341,2017-12-08,UNPROFITABLE,2232.500000000002,-1784.0,-3986.389000000001,-3313.208069755674,736.2684599457025,651.0599999999995,18.42,8.93,0
342,2017-12-09,UNPROFITABLE,1503.300000000001,-1604.7999999999993,-2066.23,-1572.552057072824,349.4560126828492,528.9590000000007,72.57000000000001,38.76,0
343,2017-12-10,PROFITABLE,2228.7999999999997,-395.2000000000007,-1821.25,-1513.4335012414012,336.3185558314217,522.1799999999985,3.12,0.0,0
344,2017-12-11,PROFITABLE,1532.0,-577.1000000000022,-2706.529999999999,-2450.318319197509,544.5151820438914,596.1200000000008,77.55,169.95,0
345,2017-12-12,UNPROFITABLE,843.8000000000029,-366.3999999999978,-2551.050000000001,-2396.3877157070565,532.5306034904552,634.0799999999999,177.44,7.69,0
346,2017-12-13,UNPROFITABLE,368.5,-1244.8999999999978,-1035.3499999999983,-1136.6081310330464,252.5795846740093,508.5000000000018,42.48,26.6,0
347,2017-12-14,PROFITABLE,378.1000000000004,-521.7999999999993,-700.4699999999975,-1057.4248344815842,234.98329655146156,490.6800000000003,120.91,6.74,0
